id,name,location,href,company,gbfs_href,system,source,ebikes,license,scooters,instances,latitude,longitude,country
bicincitta-livorno,Bicincittà,"{'latitude': 43.548473, 'longitude': 10.3105674, 'city': 'Livorno', 'country': 'IT'}",/v2/networks/bicincitta-livorno,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=226,,,,,43.548473,10.3105674,IT
bicincitta-mantova,Bicincittà,"{'latitude': 45.15866370764634, 'longitude': 10.783718973016335, 'city': 'Mantova', 'country': 'IT'}",/v2/networks/bicincitta-mantova,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=204,,,,,45.15866370764634,10.783718973016335,IT
bicincitta-massa,Bici in Massa,"{'latitude': 44.0146, 'longitude': 10.1017, 'city': 'Massa', 'country': 'IT'}",/v2/networks/bicincitta-massa,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=275,,,,,44.0146,10.1017,IT
bicincitta-mezzocorona,Bicincittà,"{'latitude': 46.2339047, 'longitude': 11.1277461, 'city': 'Mezzocorona', 'country': 'IT'}",/v2/networks/bicincitta-mezzocorona,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=229,,,,,46.2339047,11.1277461,IT
bicincitta-mezzolombardo,Bicincittà,"{'latitude': 46.21400260000001, 'longitude': 11.0967867, 'city': 'Mezzolombardo', 'country': 'IT'}",/v2/networks/bicincitta-mezzolombardo,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=228,,,,,46.21400260000001,11.0967867,IT
bicincitta-modena,Mi Muovo in bici,"{'latitude': 44.647128, 'longitude': 10.9252269, 'city': 'Modena', 'country': 'IT'}",/v2/networks/bicincitta-modena,['Comunicare S.r.l.'],,Bicincittà,http://www.mimuovoinbici.it/frmLeStazioni.aspx?ID=180,,,,,44.647128,10.9252269,IT
bicincitta-monserrato,Bicincittà,"{'latitude': 39.2560191, 'longitude': 9.1453579, 'city': 'Monserrato', 'country': 'IT'}",/v2/networks/bicincitta-monserrato,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=220,,,,,39.2560191,9.1453579,IT
bicincitta-montecatini-terme,Bicincittà,"{'latitude': 43.88362791665083, 'longitude': 10.764385656591799, 'city': 'Montecatini Terme', 'country': 'IT'}",/v2/networks/bicincitta-montecatini-terme,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=210,,,,,43.88362791665083,10.764385656591799,IT
bicincitta-monteriggioni,Sipedala,"{'latitude': 43.3896, 'longitude': 11.2236, 'city': 'Monteriggioni', 'country': 'IT'}",/v2/networks/bicincitta-monteriggioni,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=274,,,,,43.3896,11.2236,IT
bicincitta-monza,Bicincittà,"{'latitude': 45.5845001, 'longitude': 9.2744485, 'city': 'Monza', 'country': 'IT'}",/v2/networks/bicincitta-monza,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=224,,,,,45.5845001,9.2744485,IT
bicincitta-morigerati,Bicincittà,"{'latitude': 40.1422031, 'longitude': 15.5298525, 'city': 'Morigerati', 'country': 'IT'}",/v2/networks/bicincitta-morigerati,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=200,,,,,40.1422031,15.5298525,IT
bicincitta-parco-dei-colli-di-bergamo,Bicincittà,"{'latitude': 45.72295637032245, 'longitude': 9.649230073016383, 'city': 'Parco dei Colli di Bergamo', 'country': 'IT'}",/v2/networks/bicincitta-parco-dei-colli-di-bergamo,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=203,,,,,45.72295637032245,9.649230073016383,IT
bicincitta-parco-molentargius-saline,Bicincittà,"{'latitude': 39.2052545, 'longitude': 9.146761099999999, 'city': 'Parco Naturale Molentargius - Saline', 'country': 'IT'}",/v2/networks/bicincitta-parco-molentargius-saline,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=151,,,,,39.2052545,9.146761099999999,IT
bicincitta-pista,PisTA!,"{'latitude': 40.4351, 'longitude': 17.2096, 'city': 'Taranto', 'country': 'IT'}",/v2/networks/bicincitta-pista,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=270,,,,,40.4351,17.2096,IT
bicincitta-pizzighettone-formigara,Bicincittà,"{'latitude': 45.186748819167434, 'longitude': 9.778087948479424, 'city': 'Pizzighettone e Formigara', 'country': 'IT'}",/v2/networks/bicincitta-pizzighettone-formigara,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=209,,,,,45.186748819167434,9.778087948479424,IT
bicincitta-porto-torres,Bicincittà,"{'latitude': 40.8333682, 'longitude': 8.402292899999999, 'city': 'Porto Torres', 'country': 'IT'}",/v2/networks/bicincitta-porto-torres,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=221,,,,,40.8333682,8.402292899999999,IT
bicincitta-rivarolo-canavese,Bicincittà,"{'latitude': 45.306633, 'longitude': 7.723242, 'city': 'Rivarolo Canavese', 'country': 'IT'}",/v2/networks/bicincitta-rivarolo-canavese,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=227,,,,,45.306633,7.723242,IT
bicincitta-san-donato-milanese,Bicincittà,"{'latitude': 45.4092402, 'longitude': 9.2684867, 'city': 'San Donato Milanese', 'country': 'IT'}",/v2/networks/bicincitta-san-donato-milanese,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=234,,,,,45.4092402,9.2684867,IT
bicincitta-san-giovanni-in-persiceto,Mi Muovo in Bici,"{'latitude': 44.6405433, 'longitude': 11.1893053, 'city': 'San Giovanni in Persiceto', 'country': 'IT'}",/v2/networks/bicincitta-san-giovanni-in-persiceto,['Comunicare S.r.l.'],,Bicincittà,http://www.mimuovoinbici.it/frmLeStazioni.aspx?ID=101,,,,,44.6405433,11.1893053,IT
bicincitta-san-lazzaro-di-savena,Mi Muovo in Bici,"{'latitude': 44.4702725, 'longitude': 11.409399, 'city': 'San Lazzaro di Savena', 'country': 'IT'}",/v2/networks/bicincitta-san-lazzaro-di-savena,['Comunicare S.r.l.'],,Bicincittà,http://www.mimuovoinbici.it/frmLeStazioni.aspx?ID=100,,,,,44.4702725,11.409399,IT
bicincitta-san-michele-alladige,Bicincittà,"{'latitude': 46.1878653, 'longitude': 11.1330423, 'city': ""San Michele All'adige"", 'country': 'IT'}",/v2/networks/bicincitta-san-michele-alladige,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=231,,,,,46.1878653,11.1330423,IT
bicincitta-san-teodoro,Bicincittà,"{'latitude': 40.7722837, 'longitude': 9.6695458, 'city': 'San Teodoro', 'country': 'IT'}",/v2/networks/bicincitta-san-teodoro,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=225,,,,,40.7722837,9.6695458,IT
bicincitta-scafati,Bicincittà,"{'latitude': 40.7620174, 'longitude': 14.5363969, 'city': 'Scafati', 'country': 'IT'}",/v2/networks/bicincitta-scafati,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=106,,,,,40.7620174,14.5363969,IT
bicincitta-scandiano,Mi Muovo in Bici,"{'latitude': 44.5982342, 'longitude': 10.6909273, 'city': 'Scandiano', 'country': 'IT'}",/v2/networks/bicincitta-scandiano,['Comunicare S.r.l.'],,Bicincittà,http://www.mimuovoinbici.it/frmLeStazioni.aspx?ID=94,,,,,44.5982342,10.6909273,IT
bicincitta-selargius,Bicincittà,"{'latitude': 39.2596768, 'longitude': 9.1629372, 'city': 'Selargius', 'country': 'IT'}",/v2/networks/bicincitta-selargius,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=219,,,,,39.2596768,9.1629372,IT
bicincitta-siena,Bicincittà,"{'latitude': 43.3186, 'longitude': 11.3306, 'city': 'Siena', 'country': 'IT'}",/v2/networks/bicincitta-siena,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=202,,,,,43.3186,11.3306,IT
bicincitta-tivat,Bicincittà,"{'latitude': 42.4349809, 'longitude': 18.7066398, 'city': 'TV', 'country': 'ME'}",/v2/networks/bicincitta-tivat,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=87,,,,,42.4349809,18.7066398,ME
bicincitta-tortoli,Bicincittà,"{'latitude': 39.92664489852196, 'longitude': 9.654953570777934, 'city': 'Tortolì', 'country': 'IT'}",/v2/networks/bicincitta-tortoli,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=206,,,,,39.92664489852196,9.654953570777934,IT
bicincitta-treviglio,Bicincittà,"{'latitude': 45.5293372, 'longitude': 9.591435899999999, 'city': 'Treviglio', 'country': 'IT'}",/v2/networks/bicincitta-treviglio,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=174,,,,,45.5293372,9.591435899999999,IT
bicincitta-trieste,BiTS,"{'latitude': 45.6495, 'longitude': 13.7768, 'city': 'Trieste', 'country': 'IT'}",/v2/networks/bicincitta-trieste,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=266,,,,,45.6495,13.7768,IT
bicincitta-vicolungo-the-style-outlets,Bicincittà,"{'latitude': 45.47167229999999, 'longitude': 8.4633922, 'city': 'Vicolungo', 'country': 'IT'}",/v2/networks/bicincitta-vicolungo-the-style-outlets,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=232,,,,,45.47167229999999,8.4633922,IT
bicing,Bicing,"{'latitude': 41.3850639, 'longitude': 2.1734035, 'city': 'Barcelona', 'country': 'ES'}",/v2/networks/bicing,"['Barcelona de Serveis Municipals, S.A. (BSM)', 'CESPA', 'PBSC']",,,,True,,,,41.3850639,2.1734035,ES
bicinquartucciu,BicinQuartucciu,"{'latitude': 39.25043149806156, 'longitude': 9.179296426489255, 'city': 'Quartucciu', 'country': 'IT'}",/v2/networks/bicinquartucciu,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=193,,,,,39.25043149806156,9.179296426489255,IT
bicinrivas,BiciNRivas,"{'latitude': 40.35353, 'longitude': -3.53095, 'city': 'Rivas-Vaciamadrid', 'country': 'ES'}",/v2/networks/bicinrivas,['Instituto Tecnológico de Castilla y León (ITCL)'],,bicicard,,,,,,40.35353,-3.53095,ES
bicipalma,Bicipalma,"{'latitude': 39.57119, 'longitude': 2.646634, 'city': 'Palma', 'country': 'ES'}",/v2/networks/bicipalma,['Nextbike GmbH'],,Nextbike,,,,,,39.57119,2.646634,ES
bicisanvi,Bicisanvi,"{'latitude': 38.39611, 'longitude': -0.5236, 'city': 'Sant Vicent del Raspeig', 'country': 'ES'}",/v2/networks/bicisanvi,['Movilidad Urbana Sostenible SLU'],,,,,,,,38.39611,-0.5236,ES
bicischio,BiciSchio,"{'latitude': 45.7170517, 'longitude': 11.3597702, 'city': 'Schio', 'country': 'IT'}",/v2/networks/bicischio,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=91,,,,,45.7170517,11.3597702,IT
biclis,biclis,"{'latitude': 39.7495, 'longitude': -8.8074, 'city': 'Leiria', 'country': 'PT'}",/v2/networks/biclis,"['Município de Leiria', 'Share2Go - Mobilidade Partilhada, Sociedade Unipessoal Lda']",,,,True,,,,39.7495,-8.8074,PT
bicloo,Bicloo,"{'latitude': 47.218371, 'longitude': -1.553621, 'city': 'Nantes', 'country': 'FR'}",/v2/networks/bicloo,['JCDecaux'],,Cyclocity,https://developer.jcdecaux.com,,"{'name': 'Open Licence', 'url': 'https://developer.jcdecaux.com/#/opendata/licence'}",,,47.218371,-1.553621,FR
bicyklezadobreskutky,Bicykle za dobré skutky,"{'latitude': 48.996275, 'longitude': 21.234341, 'city': 'Prešov', 'country': 'SK'}",/v2/networks/bicyklezadobreskutky,['Open Source Bike Share'],,OpenSourceBikeShare,,,,,,48.996275,21.234341,SK
biella,Biella,"{'latitude': 45.5775, 'longitude': 8.051111, 'city': 'Biella', 'country': 'IT'}",/v2/networks/biella,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=112,,,,,45.5775,8.051111,IT
bigi,BiGi,"{'latitude': 45.695, 'longitude': 9.67, 'city': 'Bergamo', 'country': 'IT'}",/v2/networks/bigi,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=133,,,,,45.695,9.67,IT
bike-chattanooga,Bike Chattanooga,"{'latitude': 35.0456297, 'longitude': -85.3096801, 'city': 'Chattanooga, TN', 'country': 'US'}",/v2/networks/bike-chattanooga,"['Motivate International, Inc', 'PBSC']",https://chat.publicbikesystem.net/ube/gbfs/v1/,,,True,,,,35.0456297,-85.3096801,US
bike-curitiba,BikeCuritiba,"{'latitude': -25.4299, 'longitude': -49.2722, 'city': 'Curitiba', 'country': 'BR'}",/v2/networks/bike-curitiba,"['M1 Transportes Sustentáveis Ltda.', 'M2 Soluções Em Engenharia Ltda.', 'Tembici']",https://curitiba.publicbikesystem.net/customer/gbfs/v2/gbfs.json,,,,,,,-25.4299,-49.2722,BR
bike-itau-nordelta,Bike Itaú Nordelta,"{'latitude': -34.4146, 'longitude': -58.6493, 'city': 'Nordelta', 'country': 'AR'}",/v2/networks/bike-itau-nordelta,"['Tembici', 'Itaú Argentina', 'Zurich Insurance Group']",https://nordelta.publicbikesystem.net/customer/gbfs/v2/gbfs.json,,,,,,,-34.4146,-58.6493,AR
bikebrasilia,BikeBrasilia,"{'latitude': -15.795115, 'longitude': -47.887424, 'city': 'Brasília', 'country': 'BR'}",/v2/networks/bikebrasilia,['Tembici'],https://brasilia.publicbikesystem.net/customer/ube/gbfs/v1/,,,,,,,-15.795115,-47.887424,BR
bikekia-zilina,BikeKia,"{'latitude': 49.2217, 'longitude': 18.7572, 'city': 'Žilina', 'country': 'SK'}",/v2/networks/bikekia-zilina,['Nextbike GmbH'],,Nextbike,,,,,,49.2217,18.7572,SK
bikemi,BikeMi,"{'latitude': 45.4654542, 'longitude': 9.186516, 'city': 'Milano', 'country': 'IT'}",/v2/networks/bikemi,['IGP S.p.A.'],https://gbfs.urbansharing.com/bikemi.com/gbfs.json,,,True,,,,45.4654542,9.186516,IT
bikenmedio,BikEnmedio,"{'latitude': 42.9995, 'longitude': -4.1393, 'city': 'Campoo de Enmedio', 'country': 'ES'}",/v2/networks/bikenmedio,['Instituto Tecnológico de Castilla y León (ITCL)'],,bicicard,,,,,,42.9995,-4.1393,ES
bikepoa,BikePOA,"{'latitude': -30.033079, 'longitude': -51.23654, 'city': 'Porto Alegre', 'country': 'BR'}",/v2/networks/bikepoa,"['Tembici', 'PBSC Urban Solutions']",https://poa.publicbikesystem.net/ube/gbfs/v1/,,,,,,,-30.033079,-51.23654,BR
bikerecife,BikeRecife,"{'latitude': -8.047129, 'longitude': -34.873437, 'city': 'Recife', 'country': 'BR'}",/v2/networks/bikerecife,"['Tembici', 'PBSC Urban Solutions']",https://rec.publicbikesystem.net/ube/gbfs/v1/,,,,,,,-8.047129,-34.873437,BR
bikerio,BikeRio,"{'latitude': -22.904315, 'longitude': -43.184776, 'city': 'Rio de Janeiro', 'country': 'BR'}",/v2/networks/bikerio,"['Tembici', 'PBSC Urban Solutions']",https://riodejaneiro.publicbikesystem.net/ube/gbfs/v1/,,,,,,,-22.904315,-43.184776,BR
bikesalvador,BikeSalvador,"{'latitude': -12.973959, 'longitude': -38.508171, 'city': 'Salvador', 'country': 'BR'}",/v2/networks/bikesalvador,"['Tembici', 'PBSC Urban Solutions']",https://salvador.publicbikesystem.net/ube/gbfs/v1/,,,,,,,-12.973959,-38.508171,BR
bikesampa,BikeSampa,"{'latitude': -23.55, 'longitude': -46.6333, 'city': 'São Paulo', 'country': 'BR'}",/v2/networks/bikesampa,"['Tembici', 'PBSC Urban Solutions']",https://saopaulo.publicbikesystem.net/ube/gbfs/v1/,,,,,,,-23.55,-46.6333,BR
bikesantiago,BikeSantiago,"{'latitude': -33.45, 'longitude': -70.67, 'city': 'Santiago', 'country': 'CL'}",/v2/networks/bikesantiago,"['Tembici', 'PBSC Urban Solutions']",https://santiago.publicbikesystem.net/ube/gbfs/v1/,,,,,,,-33.45,-70.67,CL
bikesantos,BikeSantos,"{'latitude': -23.954052, 'longitude': -46.333345, 'city': 'Santos', 'country': 'BR'}",/v2/networks/bikesantos,"['Mobilicidade Tecnologia LTD', 'Grupo Serttel LTDA']",,Samba,,,,,,-23.954052,-46.333345,BR
bikeshare-peninsula-papagayo,Peninsula Papagayo Bike-Share,"{'latitude': 10.6246, 'longitude': -85.6796, 'city': 'Península de Papagayo', 'country': 'CR'}",/v2/networks/bikeshare-peninsula-papagayo,"['Ecodesarrollo Papagayo Limitada', 'Wegoshare, Lda']",,,,True,,,,10.6246,-85.6796,CR
biketown,BIKETOWN,"{'latitude': 45.52175423291714, 'longitude': -122.68107935786247, 'city': 'Portland, OR', 'country': 'US'}",/v2/networks/biketown,"['Portland Bureau of Transportation (PBOT)', 'Lyft Inc.']",https://gbfs.biketownpdx.com/gbfs/gbfs.json,,,,,,,45.52175423291714,-122.68107935786247,US
biketown-whq,Biketown WHQ (Nike campus),"{'latitude': 45.5087, 'longitude': -122.8294, 'city': 'Beaverton, OR', 'country': 'US'}",/v2/networks/biketown-whq,[],https://nike.publicbikesystem.net/customer/gbfs/v2/gbfs.json,,,,,,,45.5087,-122.8294,US
bikeu-bra,Bydgoski rower aglomeracyjny,"{'latitude': 53.12193, 'longitude': 18.00038, 'city': 'Bydgoszcz', 'country': 'PL'}",/v2/networks/bikeu-bra,['Bike U Sp. z o.o.'],,Bike U,,,,,,53.12193,18.00038,PL
bikeverona,Verona Bike,"{'latitude': 45.438611, 'longitude': 10.992778, 'city': 'Verona', 'country': 'IT'}",/v2/networks/bikeverona,"['IGP S.p.A.', 'Urban Sharing AS']",https://gbfs.urbansharing.com/bikeverona.it/gbfs.json,,,,,,,45.438611,10.992778,IT
bikevitoria,Bike Vitória,"{'latitude': -20.3202, 'longitude': -40.3375, 'city': 'Vitória', 'country': 'BR'}",/v2/networks/bikevitoria,"['Mobilicidade Tecnologia LTD', 'Grupo Serttel LTDA']",,Samba,,,,,,-20.3202,-40.3375,BR
biki,BIKI,"{'latitude': 41.6522, 'longitude': -4.7243, 'city': 'Valladolid', 'country': 'ES'}",/v2/networks/biki,['Autobuses Urbanos de Valladolid S.A'],,,,True,,,,41.6522,-4.7243,ES
bilbon-bizi,BilbonBizi,"{'latitude': 43.2752, 'longitude': -2.93528, 'city': 'Bilbao', 'country': 'ES'}",/v2/networks/bilbon-bizi,['Nextbike GmbH'],,Nextbike,,,,,,43.2752,-2.93528,ES
bismarck,BisPArks BCycle,"{'latitude': 46.8082, 'longitude': -100.7847, 'city': 'Bismarck, ND', 'country': 'US'}",/v2/networks/bismarck,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_bismarck/gbfs.json,BCycle,,,,,,46.8082,-100.7847,US
bixi-montreal,Bixi,"{'latitude': 45.508693, 'longitude': -73.553928, 'city': 'Montréal, QC', 'country': 'CA'}",/v2/networks/bixi-montreal,"['Motivate International, Inc.', 'PBSC Urban Solutions', 'BIXI Montréal']",https://gbfs.velobixi.com/gbfs/gbfs.json,,,True,,,,45.508693,-73.553928,CA
