id,name,location,href,company,gbfs_href,system,source,ebikes,license,scooters,instances
easybike-samos,EasyBike,"{'latitude': 37.754065919, 'longitude': 26.9787850189, 'city': 'Samos', 'country': 'GR'}",/v2/networks/easybike-samos,"['Brainbox Technology', 'Smoove SAS']",,EasyBike,,,,,
ecobici,EcoBici,"{'latitude': 19.4326077, 'longitude': -99.133208, 'city': 'Cd de México', 'country': 'MX'}",/v2/networks/ecobici,"['5M2 S.A. DE C.V.', 'BKT BICIPÚBLICA S.A. DE C.V.', 'Lyft Inc.']",https://gbfs.mex.lyftbikes.com/gbfs/gbfs.json,,,,,,
ecobici-buenos-aires,Ecobici,"{'latitude': -34.630665, 'longitude': -58.41156, 'city': 'Buenos Aires', 'country': 'AR'}",/v2/networks/ecobici-buenos-aires,"['Tembici', 'Itaú Argentina']",https://buenosaires.publicbikesystem.net/customer/gbfs/v2/gbfs.json,,,,,,
edeka-gruenheide-mark,EDEKA Grünheide,"{'latitude': 52.4247, 'longitude': 13.8203, 'city': 'Grünheide (Mark)', 'country': 'DE'}",/v2/networks/edeka-gruenheide-mark,['Nextbike GmbH'],,Nextbike,,,,,
eifel,Eifel e-Bike,"{'latitude': 50.5771, 'longitude': 6.64673, 'city': 'Eifel e-Bike', 'country': 'DE'}",/v2/networks/eifel,['Nextbike GmbH'],,Nextbike,,,,,
elpaso,El Paso BCycle,"{'latitude': 31.76148, 'longitude': -106.48507, 'city': 'El Paso, TX', 'country': 'US'}",/v2/networks/elpaso,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_elpaso/gbfs.json,BCycle,,,,,
emobi-osijek,eMobi (Croatia),"{'latitude': 45.554, 'longitude': 18.6943, 'city': 'Osijek', 'country': 'HR'}",/v2/networks/emobi-osijek,['Nextbike GmbH'],,Nextbike,,,,,
encicla,EnCicla,"{'latitude': 6.2443, 'longitude': -75.5735, 'city': 'Medellin', 'country': 'CO'}",/v2/networks/encicla,['Sistema de Bicicletas Públicas del Valle de Aburrá'],,Encicla,,,,,
enna,Enna,"{'latitude': 37.56342572664775, 'longitude': 14.27973747253418, 'city': 'Enna', 'country': 'IT'}",/v2/networks/enna,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=163,,,,
eoulling-sejong,어울링 (Eoulling),"{'latitude': 36.4901, 'longitude': 127.2829, 'city': '세종 (Sejong)', 'country': 'KR'}",/v2/networks/eoulling-sejong,['Sejong City Transportation Corporation'],,,,,,,
facherrad-karlsruhe,Fächerrad,"{'latitude': 49.0102, 'longitude': 8.41827, 'city': 'Karlsruhe', 'country': 'DE'}",/v2/networks/facherrad-karlsruhe,['Nextbike GmbH'],,Nextbike,,,,,
famose,Fa.Mo.Se,"{'latitude': 43.7603, 'longitude': 13.1139, 'city': 'Senigallia', 'country': 'IT'}",/v2/networks/famose,"['Comuni di Senigallia e Mondolfo', 'TIER Mobility SE']",https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_fa/gbfs.json,,,,,,
figas,Figas,"{'latitude': 40.1548, 'longitude': -8.8613, 'city': 'Figueira da Foz', 'country': 'PT'}",/v2/networks/figas,"['Município de Figueira da Foz', 'Wegoshare, Lda']",,,,,,,
foli,Fölläri bikes,"{'latitude': 60.4506, 'longitude': 22.2666, 'city': 'Turku', 'country': 'FI'}",/v2/networks/foli,"['Turku Region Traffic Föli', 'DonkeyRepublic Admin ApS']",https://stables.donkey.bike/api/public/gbfs/2/donkey_turku/gbfs.json,,,,,,
fortworth,Trinity Metro Bikes,"{'latitude': 32.7516, 'longitude': -97.32888, 'city': 'Fort Worth, TX', 'country': 'US'}",/v2/networks/fortworth,"['Trinity Metro', 'Lyft Inc.']",https://fortworth.publicbikesystem.net/customer/gbfs/v2/gbfs.json,,,,,,
free-bike-sharing,FRee Bike sharing,"{'latitude': 41.645081, 'longitude': 13.342123, 'city': 'Frosinone', 'country': 'IT'}",/v2/networks/free-bike-sharing,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=53,,,,
frelo-freiburg,Frelo,"{'latitude': 47.9958, 'longitude': 7.84453, 'city': 'Freiburg', 'country': 'DE'}",/v2/networks/frelo-freiburg,['Nextbike GmbH'],,Nextbike,,,,,
galway,TFI Bikes,"{'latitude': 53.2783491544, 'longitude': -9.05069143207, 'city': 'Galway', 'country': 'IE'}",/v2/networks/galway,['The National Transport Authority'],,TFI Bikes,,,,,
ganxeta-reus,Ganxeta,"{'latitude': 41.1589, 'longitude': 1.10623, 'city': 'Reus', 'country': 'ES'}",/v2/networks/ganxeta-reus,"['REUS MOBILITAT I SERVEIS, S.A. (RMS)']",,,,,,,
gbici,Gbici,"{'latitude': 40.308, 'longitude': -3.7301, 'city': 'Getafe', 'country': 'ES'}",/v2/networks/gbici,['Instituto Tecnológico de Castilla y León (ITCL)'],,,,,,,
gijon,Gijón Bici,"{'latitude': 43.5396116, 'longitude': -5.6663604, 'city': 'Gijón', 'country': 'ES'}",/v2/networks/gijon,"['Citybike España S.L.U.', 'Fifteen SAS']",,Fifteen,,,,,
gimme-bike,Gimme Bike,"{'latitude': 45.8183902, 'longitude': 8.823913, 'city': 'Varese', 'country': 'IT'}",/v2/networks/gimme-bike,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=50,,,,
gira,Gira,"{'latitude': 38.724954, 'longitude': -9.149334, 'city': 'Lisbon', 'country': 'PT'}",/v2/networks/gira,['EMEL'],,Gira,,,,,
girocleta,Girocleta,"{'latitude': 41.9794005, 'longitude': 2.8214264, 'city': 'Girona', 'country': 'ES'}",/v2/networks/girocleta,['ICNITA S.L.'],,Emovity,,,,,
gobiki,Biki,"{'latitude': 21.3043, 'longitude': -157.856, 'city': 'Honolulu', 'country': 'US'}",/v2/networks/gobiki,['Bikeshare Hawaii Island'],https://hon.publicbikesystem.net/customer/ube/gbfs/v1/en/gbfs.json,,,,,,
goodbike,GoodBike,"{'latitude': 45.4064349, 'longitude': 11.8767611, 'city': 'Padova', 'country': 'IT'}",/v2/networks/goodbike,['Bicincitta Italia S.r.l.'],,Weelo,,,,,
grad-drnis-drnis,Nextbike,"{'latitude': 43.8425, 'longitude': 16.1197, 'city': 'Drniš', 'country': 'HR'}",/v2/networks/grad-drnis-drnis,['Nextbike GmbH'],,Nextbike,,,,,
grad-ivanic-grad-ivanic-grad,Grad Ivanić-Grad,"{'latitude': 45.7062, 'longitude': 16.3919, 'city': 'Ivanic Grad', 'country': 'HR'}",/v2/networks/grad-ivanic-grad-ivanic-grad,['Nextbike GmbH'],,Nextbike,,,,,
grad-karlovac-karlovac,Grad Karlovac,"{'latitude': 45.4905, 'longitude': 15.5503, 'city': 'Karlovac', 'country': 'HR'}",/v2/networks/grad-karlovac-karlovac,['Nextbike GmbH'],,Nextbike,,,,,
grad-makarska-makarska,Grad Makarska,"{'latitude': 43.2992, 'longitude': 17.0184, 'city': 'Makarska', 'country': 'HR'}",/v2/networks/grad-makarska-makarska,['Nextbike GmbH'],,,,,,,
grad-metkovic-metkovic,Grad Metković,"{'latitude': 43.0654, 'longitude': 17.642, 'city': 'Metković', 'country': 'HR'}",/v2/networks/grad-metkovic-metkovic,['Nextbike GmbH'],,,,,,,
grad-sibenik-sibenik,Grad Šibenik,"{'latitude': 43.733, 'longitude': 15.8982, 'city': 'Šibenik', 'country': 'HR'}",/v2/networks/grad-sibenik-sibenik,['Nextbike GmbH'],,Nextbike,,,,,
grad-sisak-sisak,Grad Sisak,"{'latitude': 45.4875, 'longitude': 16.3753, 'city': 'Sisak', 'country': 'HR'}",/v2/networks/grad-sisak-sisak,['Nextbike GmbH'],,Nextbike,,,,,
grad-slavonski-brod-slavonski-brod,Grad Slavonski Brod,"{'latitude': 45.1656, 'longitude': 18.0183, 'city': 'Slavonski Brod', 'country': 'HR'}",/v2/networks/grad-slavonski-brod-slavonski-brod,['Nextbike GmbH'],,Nextbike,,,,,
grad-split,Grad Split (Croatia),"{'latitude': 43.5162, 'longitude': 16.4637, 'city': 'Split', 'country': 'HR'}",/v2/networks/grad-split,['Nextbike GmbH'],,Nextbike,,,,,
grad-split-opcina-hrvace,Grad Split (Croatia),"{'latitude': 43.7553, 'longitude': 16.6197, 'city': 'Općina Hrvace', 'country': 'HR'}",/v2/networks/grad-split-opcina-hrvace,['Nextbike GmbH'],,Nextbike,,,,,
grad-split-opcina-klis,Grad Split (Croatia),"{'latitude': 43.5605, 'longitude': 16.5269, 'city': 'Općina Klis', 'country': 'HR'}",/v2/networks/grad-split-opcina-klis,['Nextbike GmbH'],,Nextbike,,,,,
grad-split-opcina-otok-dalmatinski,Grad Split (Croatia),"{'latitude': 43.6889, 'longitude': 16.7361, 'city': 'Općina Otok Dalmatinski', 'country': 'HR'}",/v2/networks/grad-split-opcina-otok-dalmatinski,['Nextbike GmbH'],,Nextbike,,,,,
grad-split-podstrana,Grad Split (Croatia),"{'latitude': 43.4934, 'longitude': 16.5598, 'city': 'Podstrana', 'country': 'HR'}",/v2/networks/grad-split-podstrana,['Nextbike GmbH'],,Nextbike,,,,,
grad-split-sinj,Grad Split (Croatia),"{'latitude': 43.7031, 'longitude': 16.6364, 'city': 'Sinj', 'country': 'HR'}",/v2/networks/grad-split-sinj,['Nextbike GmbH'],,Nextbike,,,,,
grad-split-solin,Grad Split (Croatia),"{'latitude': 43.5441, 'longitude': 16.4833, 'city': 'Solin', 'country': 'HR'}",/v2/networks/grad-split-solin,['Nextbike GmbH'],,Nextbike,,,,,
grad-split-trogir,Grad Split (Croatia),"{'latitude': 43.5234, 'longitude': 16.2476, 'city': 'Trogir', 'country': 'HR'}",/v2/networks/grad-split-trogir,['Nextbike GmbH'],,Nextbike,,,,,
grad-velika-gorica-velika-gorica,Grad Velika Gorica,"{'latitude': 45.7161, 'longitude': 16.0683, 'city': 'Velika Gorica', 'country': 'HR'}",/v2/networks/grad-velika-gorica-velika-gorica,['Nextbike GmbH'],,Nextbike,,,,,
grad-vukovar,Grad Vukovar (Croatia),"{'latitude': 45.3575, 'longitude': 18.9895, 'city': 'Vukovar', 'country': 'HR'}",/v2/networks/grad-vukovar,['Nextbike GmbH'],,Nextbike,,,,,
grad-zadar-zadar,Grad Zadar,"{'latitude': 44.0058, 'longitude': 15.2183, 'city': 'Zadar', 'country': 'HR'}",/v2/networks/grad-zadar-zadar,['Nextbike GmbH'],,Nextbike,,,,,
grad-zapresic,Grad Zaprešić (Croatia),"{'latitude': 45.8622, 'longitude': 15.8049, 'city': 'Zaprešić', 'country': 'HR'}",/v2/networks/grad-zapresic,['Nextbike GmbH'],,Nextbike,,,,,
greenbikeslc,GREENbike,"{'latitude': 40.76745, 'longitude': -111.88736, 'city': 'Salt Lake City', 'country': 'US'}",/v2/networks/greenbikeslc,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_greenbikeslc/gbfs.json,BCycle,,,,,
greenville,Greenville BCycle,"{'latitude': 34.85261759999999, 'longitude': -82.3940104, 'city': 'Greenville, SC', 'country': 'US'}",/v2/networks/greenville,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_greenville/gbfs.json,BCycle,,,,,
greifswald,StadtRad Greifswald,"{'latitude': 54.0961, 'longitude': 13.3787, 'city': 'Greifswald (StadtRad)', 'country': 'DE'}",/v2/networks/greifswald,['Nextbike GmbH'],,Nextbike,,,,,
hellocycling-aichi,HELLO CYCLING Aichi,"{'latitude': 35.1827, 'longitude': 136.9096, 'city': '愛知県 (Aichi)', 'country': 'JP'}",/v2/networks/hellocycling-aichi,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,
hellocycling-chiba,HELLO CYCLING Chiba,"{'latitude': 35.6687, 'longitude': 140.0201, 'city': '千葉県 (Chiba)', 'country': 'JP'}",/v2/networks/hellocycling-chiba,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,
hellocycling-ehime,HELLO CYCLING Ehime,"{'latitude': 33.8445, 'longitude': 132.76913, 'city': '愛媛県 (Ehime)', 'country': 'JP'}",/v2/networks/hellocycling-ehime,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,
hellocycling-fukuoka,HELLO CYCLING Fukuoka,"{'latitude': 33.8823, 'longitude': 130.8759, 'city': '福岡県 (Fukuoka)', 'country': 'JP'}",/v2/networks/hellocycling-fukuoka,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,
hellocycling-gifu,HELLO CYCLING Gifu,"{'latitude': 35.3348, 'longitude': 137.1236, 'city': '岐阜県 (Gifu)', 'country': 'JP'}",/v2/networks/hellocycling-gifu,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,
hellocycling-hiroshima,HELLO CYCLING Hiroshima,"{'latitude': 34.40061, 'longitude': 133.19824, 'city': '広島県 (Hiroshima)', 'country': 'JP'}",/v2/networks/hellocycling-hiroshima,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,
hellocycling-hyougo,HELLO CYCLING Hyougo,"{'latitude': 34.7356, 'longitude': 135.3697, 'city': '兵庫県 (Hyougo)', 'country': 'JP'}",/v2/networks/hellocycling-hyougo,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,
hellocycling-ibaraki,HELLO CYCLING Ibaraki,"{'latitude': 36.0852, 'longitude': 140.2008, 'city': '茨城県 (Ibaraki)', 'country': 'JP'}",/v2/networks/hellocycling-ibaraki,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,
hellocycling-iwate,HELLO CYCLING Iwate,"{'latitude': 39.6992, 'longitude': 141.1343, 'city': '岩手県 (Iwate)', 'country': 'JP'}",/v2/networks/hellocycling-iwate,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,
hellocycling-kagawa,HELLO CYCLING Kagawa,"{'latitude': 34.4898, 'longitude': 134.26, 'city': '香川県 (Kagawa)', 'country': 'JP'}",/v2/networks/hellocycling-kagawa,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,
hellocycling-kanagawa,HELLO CYCLING Kanagawa,"{'latitude': 35.3629, 'longitude': 139.4677, 'city': '神奈川県 (Kanagawa)', 'country': 'JP'}",/v2/networks/hellocycling-kanagawa,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,
hellocycling-kumamoto,HELLO CYCLING Kumamoto,"{'latitude': 32.21207, 'longitude': 130.75388, 'city': '熊本県 (Kumamoto)', 'country': 'JP'}",/v2/networks/hellocycling-kumamoto,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,
hellocycling-kyoto,HELLO CYCLING Kyoto,"{'latitude': 35.01897, 'longitude': 135.75747, 'city': '京都府 (Kyoto)', 'country': 'JP'}",/v2/networks/hellocycling-kyoto,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,
hellocycling-nagano,HELLO CYCLING Nagano,"{'latitude': 36.2395, 'longitude': 137.9697, 'city': '長野県 (Nagano)', 'country': 'JP'}",/v2/networks/hellocycling-nagano,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,
hellocycling-nara,HELLO CYCLING Nara,"{'latitude': 34.6819, 'longitude': 135.8007, 'city': '奈良県 (Nara)', 'country': 'JP'}",/v2/networks/hellocycling-nara,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,
hellocycling-okinawa,HELLO CYCLING Okinawa,"{'latitude': 26.2127, 'longitude': 127.6828, 'city': '沖縄県 (Okinawa)', 'country': 'JP'}",/v2/networks/hellocycling-okinawa,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,
hellocycling-osaka,HELLO CYCLING Osaka,"{'latitude': 34.6917, 'longitude': 135.5091, 'city': '大阪府 (Osaka)', 'country': 'JP'}",/v2/networks/hellocycling-osaka,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,
hellocycling-saga,HELLO CYCLING Saga,"{'latitude': 33.2622, 'longitude': 130.2988, 'city': '佐賀県 (Saga)', 'country': 'JP'}",/v2/networks/hellocycling-saga,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,
hellocycling-saitama,HELLO CYCLING Saitama,"{'latitude': 35.86017, 'longitude': 139.64347, 'city': '埼玉県 (Saitama)', 'country': 'JP'}",/v2/networks/hellocycling-saitama,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,
hellocycling-shizuoka,HELLO CYCLING Shizuoka,"{'latitude': 34.9769, 'longitude': 138.3855, 'city': '静岡県 (Shizuoka)', 'country': 'JP'}",/v2/networks/hellocycling-shizuoka,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,
hellocycling-tochigi,HELLO CYCLING Tochigi,"{'latitude': 36.75349, 'longitude': 139.6115, 'city': '栃木県 (Tochigi)', 'country': 'JP'}",/v2/networks/hellocycling-tochigi,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,
hellocycling-tokyo,HELLO CYCLING Tokyo,"{'latitude': 35.671, 'longitude': 139.765, 'city': '東京都 (Tokyo)', 'country': 'JP'}",/v2/networks/hellocycling-tokyo,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,
heraeus-hanau,Heraeus Hanau,"{'latitude': 50.1387, 'longitude': 8.94429, 'city': 'Hanau', 'country': 'DE'}",/v2/networks/heraeus-hanau,['Heraeus Holding GmbH'],,Nextbike,,,,,
hi-bike-fort-william,Hi-Bike Fort William,"{'latitude': 56.8171, 'longitude': -5.1054, 'city': 'Fort William', 'country': 'GB'}",/v2/networks/hi-bike-fort-william,"['HITRANS', 'Wegoshare, Lda']",,,,True,,,
hi-bike-inverness,Hi-Bike Inverness,"{'latitude': 57.4767, 'longitude': -4.2269, 'city': 'Inverness', 'country': 'GB'}",/v2/networks/hi-bike-inverness,"['HITRANS', 'Wegoshare, Lda']",,,,True,,,
hibike,Hibike,"{'latitude': 19.6417, 'longitude': -155.9962, 'city': 'Kailua-Kona', 'country': 'US'}",/v2/networks/hibike,['Bikeshare Hawaii Island'],https://kona.publicbikesystem.net/customer/ube/gbfs/v1/en/gbfs.json,,,,,,
ibizi-ibiza-city,ibizi,"{'latitude': 38.9066, 'longitude': 1.42046, 'city': 'Ibiza-City', 'country': 'ES'}",/v2/networks/ibizi-ibiza-city,['Nextbike GmbH'],,Nextbike,,,,,
idecycle,IDEcycle,"{'latitude': 43.2957547, 'longitude': -0.3685668, 'city': 'Pau', 'country': 'FR'}",/v2/networks/idecycle,['Cykleo SAS'],,Cykleo,,,,,
indego,Indego,"{'latitude': 39.95378, 'longitude': -75.16374, 'city': 'Philadelphia, PA', 'country': 'US'}",/v2/networks/indego,"['City of Philadelphia', 'Bicycle Transit Systems', 'BCycle, LLC']",https://gbfs.bcycle.com/bcycle_indego/gbfs.json,BCycle,,,,,
indiana-pacers-bikeshare,Indiana Pacers Bikeshare,"{'latitude': 39.76593, 'longitude': -86.16216, 'city': 'Indianapolis, IN', 'country': 'US'}",/v2/networks/indiana-pacers-bikeshare,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_pacersbikeshare/gbfs.json,BCycle,,,,,
infralobo,Smart Bikes by Infralobo,"{'latitude': 37.055, 'longitude': -8.0643, 'city': 'Vale do Lobo', 'country': 'PT'}",/v2/networks/infralobo,"['Infralobo', 'Wegoshare, Lda']",,,,,,,
integrabike,Integrabike,"{'latitude': -23.5015, 'longitude': -47.4526, 'city': 'Sorocaba', 'country': 'BR'}",/v2/networks/integrabike,"['Prefeiture de Sorocaba', 'Urbes']",,Mobhis,,,,,
jackson,Jackson County BCycle,"{'latitude': 42.2462, 'longitude': -84.4031, 'city': 'Jackson, MI', 'country': 'US'}",/v2/networks/jackson,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_jacksoncounty/gbfs.json,BCycle,,,,,
jastrebarsko-jastrebarsko,Nextbike,"{'latitude': 45.6692, 'longitude': 15.6541, 'city': 'Jastrebarsko', 'country': 'HR'}",/v2/networks/jastrebarsko-jastrebarsko,['Nextbike GmbH'],,Nextbike,,,,,
jesinbici,JesinBici,"{'latitude': 43.522601, 'longitude': 13.244448, 'city': 'Jesi', 'country': 'IT'}",/v2/networks/jesinbici,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=236,,,,
joco-new-york,JOCO New York,"{'latitude': 40.7572, 'longitude': -73.9859, 'city': 'New York', 'country': 'US'}",/v2/networks/joco-new-york,"['BEAM BIKE CORP.', 'JOCO']",,,,True,,,
karuvelo,Karu'Vélo,"{'latitude': 16.2411, 'longitude': -61.5331, 'city': 'Pointe-à-Pitre', 'country': 'FR'}",/v2/networks/karuvelo,['Ecovelo'],https://api.gbfs.ecovelo.mobi/karu/gbfs.json,Ecovelo,,True,,,
kolumbus-rogaland,Bysykkelen,"{'latitude': 58.9689, 'longitude': 5.731, 'city': 'Rogaland', 'country': 'NO'}",/v2/networks/kolumbus-rogaland,['Kolumbus'],,kolumbus,,True,,,
komornicki-system-rowerowy-komorniki,Komornicki System Rowerowy Poland,"{'latitude': 52.3347, 'longitude': 16.8094, 'city': 'Komorniki', 'country': 'PL'}",/v2/networks/komornicki-system-rowerowy-komorniki,['Nextbike GmbH'],,,,,,,
kotobike,Kotobike,"{'latitude': 35.0115, 'longitude': 135.7518, 'city': '京都 (Kyoto)', 'country': 'JP'}",/v2/networks/kotobike,['QBEI.inc'],https://app.kotobike.jp/api/exposed/v2/gbfs/gbfs.json,,,,,,
kuitunbike,Kuitun Bike,"{'latitude': 44.429, 'longitude': 84.9009, 'city': '奎屯市 (Kuitun)', 'country': 'CN'}",/v2/networks/kuitunbike,[],,,,,,,
kvb-rad-koln,KVB Rad,"{'latitude': 50.9429, 'longitude': 6.95649, 'city': 'Köln', 'country': 'DE'}",/v2/networks/kvb-rad-koln,['Nextbike GmbH'],,Nextbike,,,,,
lastenvelo-freiburg,LastenVelo Freiburg,"{'latitude': 47.9981, 'longitude': 7.8439, 'city': 'Freiburg', 'country': 'DE'}",/v2/networks/lastenvelo-freiburg,['LastenVelo Freiburg e.V.'],,,,,,,
le-marcel,Le Marcel,"{'latitude': 48.2997, 'longitude': 4.0792, 'city': 'Troyes', 'country': 'FR'}",/v2/networks/le-marcel,['Ecovelo'],https://api.gbfs.ecovelo.mobi/lemarcel/gbfs.json,Ecovelo,,True,,,
